Sample_ID,Nest_ID,Site_Number,Sdag_C293,Sol_55,Sol_6,C147,i_130,i_120_PigTail,C368_PigTail,C334,C121_PigTail,C485,C259,C294,i_113,Sol_J1,Jackstraw_PigTail,i_109,C216_pigtail
ARG08_300a,ARG08_300,13,243,175,98,71,271,308,202,193,171,124,221,98,167,280,111,156,199
ARG08_300a,ARG08_300,13,243,175,98,71,279,308,207,193,171,124,223,98,167,280,111,162,199
ARG08_300male,ARG08_300,13,243,175,98,71,279,306,202,195,171,124,221,98,167,280,111,162,199
ARG08_300male,ARG08_300,13,243,175,98,71,279,306,202,195,171,124,221,98,167,280,111,162,199
ARG08_301a,ARG08_301,13,243,175,98,71,271,306,202,193,171,128,221,98,167,280,111,156,199
ARG08_301a,ARG08_301,13,243,175,98,71,271,306,207,195,175,128,221,98,167,280,111,162,199
ARG08_301male,ARG08_301,13,243,175,98,71,271,306,207,193,175,128,221,98,167,283,111,156,199
ARG08_301male,ARG08_301,13,243,175,98,71,271,306,207,193,175,128,221,98,167,283,111,156,199
ARG08_302a,ARG08_302,13,243,175,98,71,271,306,202,193,171,124,221,98,167,280,111,156,199
ARG08_302a,ARG08_302,13,243,175,98,71,271,308,202,195,175,128,221,98,167,280,111,162,199
ARG08_302male,ARG08_302,13,243,NA,98,71,271,306,202,195,175,124,221,98,167,280,111,162,199
ARG08_302male,ARG08_302,13,243,NA,98,71,271,306,202,195,175,124,221,98,167,280,111,162,199
ARG08_303a,ARG08_303,13,243,175,98,71,271,306,207,195,167,128,221,98,167,280,111,162,199
ARG08_303a,ARG08_303,13,243,175,98,71,271,306,207,195,167,128,221,98,167,280,111,162,199
ARG08_303male,ARG08_303,13,243,NA,98,71,271,306,207,NA,167,NA,221,98,167,280,111,162,199
ARG08_303male,ARG08_303,13,243,NA,98,71,271,306,207,NA,167,NA,221,98,167,280,111,162,199
ARG08_304a,ARG08_304,13,243,175,98,71,271,306,202,195,167,128,221,98,167,280,111,162,199
ARG08_304a,ARG08_304,13,243,175,98,71,271,306,207,195,167,128,221,98,167,280,111,162,199
ARG08_304male,ARG08_304,13,243,NA,98,71,271,306,202,NA,167,NA,221,98,167,280,111,162,199
ARG08_304male,ARG08_304,13,243,NA,98,71,271,306,202,NA,167,NA,221,98,167,280,111,162,199
ARG08_305a,ARG08_305,13,243,175,98,71,271,306,202,195,167,128,221,98,167,280,111,162,199
ARG08_305a,ARG08_305,13,243,175,98,71,271,306,207,195,167,128,221,98,167,280,111,162,199
ARG08_305male,ARG08_305,13,243,175,98,71,271,306,207,195,167,NA,221,98,167,280,111,162,199
ARG08_305male,ARG08_305,13,243,175,98,71,271,306,207,195,167,NA,221,98,167,280,111,162,199
ARG08_306a,ARG08_306,13,243,175,101,71,271,306,202,195,171,124,221,98,167,283,111,162,199
ARG08_306a,ARG08_306,13,243,175,101,71,279,306,202,195,171,124,221,98,167,283,111,162,199
ARG08_306male,ARG08_306,13,243,175,101,71,271,306,202,195,171,124,221,98,167,283,111,162,199
ARG08_306male,ARG08_306,13,243,175,101,71,271,306,202,195,171,124,221,98,167,283,111,162,199
ARG08_307a,ARG08_307,13,243,175,98,71,271,308,202,195,171,128,221,98,167,280,111,162,199
ARG08_307a,ARG08_307,13,243,175,98,71,271,308,207,195,171,128,221,98,167,283,111,162,199
ARG08_307male,ARG08_307,13,243,175,98,71,271,308,202,195,171,NA,221,NA,167,283,NA,162,199
ARG08_307male,ARG08_307,13,243,175,98,71,271,308,202,195,171,NA,221,NA,167,283,NA,162,199
ARG08_308a,ARG08_308,12,235,191,107,76,214,322,200,191,179,137,194,96,183,258,109,149,209
ARG08_308a,ARG08_308,12,235,191,107,76,214,322,200,191,179,137,194,96,183,258,109,149,209
ARG08_308male,ARG08_308,12,235,NA,107,76,214,NA,200,191,179,134,192,96,183,258,109,149,209
ARG08_308male,ARG08_308,12,235,NA,107,76,214,NA,200,191,179,134,192,96,183,258,109,149,209
ARG08_309a,ARG08_309,12,235,191,107,76,214,316,200,191,179,134,192,96,183,258,109,149,209
ARG08_309a,ARG08_309,12,235,191,107,76,214,322,200,191,179,137,194,96,183,258,109,149,209
ARG08_309male,ARG08_309,12,235,NA,107,76,214,NA,200,NA,179,137,194,96,183,258,109,149,209
ARG08_309male,ARG08_309,12,235,NA,107,76,214,NA,200,NA,179,137,194,96,183,258,109,149,209
ARG07_378a,ARG07_378,12,235,191,107,76,214,322,200,191,179,137,194,96,183,258,109,149,209
ARG07_378a,ARG07_378,12,235,191,107,76,214,322,200,191,179,137,194,96,183,258,109,149,209
ARG07_381a,ARG07_381,12,235,191,107,76,201,322,200,191,179,134,194,96,183,258,109,149,209
ARG07_381a,ARG07_381,12,235,191,107,76,201,322,200,191,181,134,194,96,183,258,109,149,209
